Line,Date,OnTimeRate,AddedJourneyMin,Passengers,TerminalOTP,ServiceAreaIncome,IncomeBracket,Modernized,CBTCActivation
W,2024-05-01,0.8979,1.319,1547284,,125784.0,High,No,
W,2024-06-01,0.926,0.598,1470325,,125784.0,High,No,
W,2024-07-01,0.919,0.761,1569735,,125784.0,High,No,
W,2024-08-01,0.9227,0.596,1368414,,125784.0,High,No,
W,2024-09-01,0.9171,0.693,1384713,,125784.0,High,No,
W,2024-10-01,0.9067,0.969,1603162,,125784.0,High,No,
W,2024-11-01,0.9094,1.073,1494378,,125784.0,High,No,
W,2024-12-01,0.8992,1.025,1560615,,125784.0,High,No,
W,2025-01-01,0.897,0.922,1970226,,125784.0,High,No,
W,2025-02-01,0.9071,0.772,1537959,,125784.0,High,No,
W,2025-03-01,0.925,0.549,1682848,,125784.0,High,No,
W,2025-04-01,0.924,0.585,1860022,,125784.0,High,No,
W,2025-05-01,0.9252,0.685,1857780,,125784.0,High,No,
W,2025-06-01,0.9215,0.593,1832252,,125784.0,High,No,
W,2025-07-01,0.8879,1.398,1880764,,125784.0,High,No,
W,2025-08-01,0.8909,1.576,1728965,,125784.0,High,No,
W,2025-09-01,0.8662,2.777,1704183,,125784.0,High,No,
W,2025-10-01,0.8733,1.412,2072120,,125784.0,High,No,
W,2025-11-01,0.8967,1.052,1738751,,125784.0,High,No,
W,2025-12-01,0.8851,1.503,2029445,,125784.0,High,No,
W,2026-01-01,0.8733,1.588,1800239,,125784.0,High,No,
W,2026-02-01,0.8535,1.935,1519946,,125784.0,High,No,
W,2026-03-01,0.8783,1.476,1934989,,125784.0,High,No,
